vendor_name,on_time_delivery_rate,average_delivery_delay_days,defect_rate,cancellation_rate,return_rate,compliance_score,order_volume,average_order_value,quote_rejection_rate,payment_delay_rate,historical_penalty_count,risk_label
Sapphire Materials 8685,0.9493539823576997,2,0.030212028101754163,0.03348436116691157,0.0,93.36421195670493,639,329709,0.0421632205179885,0.014803925740429259,0,low
Emerald Industries 8968,0.7983243309971726,6,0.026456093732999644,0.099517088613362,0.11240196312442458,77.6171027864866,2091,273024,0.12037958247886829,0.0648436515940543,8,medium
Phoenix Partners 4071,0.5449954660876696,23,0.20208976418455726,0.24899112405286974,0.19426164481408542,57.87759147541973,1,35425,0.16345698302314304,0.2579536267309696,13,high
Sigma Resources 2578,0.9168058664482659,2,0.037395005129943926,0.018344391488698486,0.04774131448723098,98.79648983622833,2241,222364,0.07285649960466176,0.011613307130162698,1,low
Mercury Solutions 2157,0.6726041973740172,25,0.19651432021447163,0.20067727444707728,0.2736405837064243,44.611510257661905,62,123221,0.3359612909989853,0.23858953974588554,8,high
Global Networks 9593,0.8975717610263533,3,0.03331015870639936,0.012158950533863741,0.0,85.56083275163711,3701,393545,0.027771210085692343,0.04346137086378595,3,low
Mercury Global 5430,0.5572880599621447,36,0.17613479764833803,0.18839598132259996,0.14550404006865963,60.13165826012924,160,115029,0.37424979749766557,0.1578657458133223,23,high
Atlantic Global 6759,0.8820733456532643,11,0.07769904993804998,0.0544709250174294,0.04621979730976895,66.66498405488626,2487,296664,0.123291838673171,0.05384403386020491,2,medium
Pacific Materials 8198,0.9632777767852252,4,0.013479331257644448,0.03415097043339527,0.008912203223525855,84.70002067681716,2803,458494,0.06418711160619456,0.02401946607801281,1,low
Pinnacle Resources 2606,0.8915798574947331,1,0.028317045272630906,0.03718520486954131,0.033855284274173246,92.19572669241776,727,253544,0.040977371968801087,0.019297890574864224,2,low
Amber Enterprises 3848,0.5325902941748499,16,0.14324155863897764,0.14703925867287038,0.13822530120074067,62.109977400536486,511,43590,0.15158979514900156,0.25932364104459216,22,high
Jade Trading 5003,0.8518719933127004,14,0.09031696625815364,0.06216232473350708,0.052760468008817896,72.36243796797847,1697,144032,0.14058049596439054,0.045274933746462374,3,medium
Pinnacle Industries 3811,0.6996058752295993,33,0.19675818676389797,0.09906612464253015,0.2992472681525882,60.7290799420854,1,37088,0.2980435119847064,0.2657782615340218,26,high
Nexus Services 6194,0.7541894010863116,5,0.06090780895311483,0.05661176392266956,0.07920317578399678,65.93672810260276,1452,84100,0.08041806964153057,0.08074857831924119,8,medium
Crest Trading 1346,0.7689705651397606,12,0.05783163838780037,0.06787637453393539,0.1191080000110104,59.40584307758382,1343,6736,0.07467629234726075,0.0805744272825511,10,medium
Nexus Industries 6588,0.8260593868659727,16,0.055837819477716745,0.07526315814849495,0.055712711603828124,82.64114370326698,1359,170957,0.1618015847007861,0.07453755587165,5,medium
Emerald Logistics 1506,0.8718970286583323,1,0.014577395632629287,0.01732191429187324,0.012706247771669225,99.6639618811072,697,273012,0.019815048383624165,0.014689261330693478,2,low
Pacific Networks 2316,0.9158286930320191,3,0.03280465262335829,0.027732085601361953,0.03181156871448213,93.63288485170914,1988,340870,0.051095382028950365,0.01198514862859716,1,low
Pacific Components 6977,0.8511489683720584,3,0.023873320133251025,0.05685268163453947,0.04845245486998038,79.56757180778104,4043,439729,0.035291625923953976,0.014665731348644098,0,low
Atlas Corp 7241,0.7348601486435798,14,0.09549698784999999,0.06727692730956497,0.05024589292952439,78.21607996576257,874,72378,0.02574384546171757,0.13259475856459194,7,medium
Cobalt Group 125,0.7216936522382718,12,0.06809648523063294,0.10997517844879709,0.14707766120393878,80.09532704482973,2732,101321,0.12198564212006797,0.13240991721636386,13,medium
Apex Supplies 8858,0.20651660693727747,28,0.3905547230250602,0.2760136212355368,0.3687689331652666,34.592890554083006,39,98183,0.6256462670068917,0.46462285386489083,24,critical
Zenith Services 8066,0.8832388315464684,3,0.038698158202169895,0.04730591489538774,0.04781875611626083,90.90704008596893,1188,498045,0.06026640528378146,0.016446489393169034,2,low
Eagle Industries 6642,0.25507491785766895,47,0.5063845020802469,0.30578745100428756,0.4307189577497076,20.863559335257133,39,98398,0.6187031918090364,0.3687536555758085,26,critical
Delta Manufacturing 2111,0.9677698687374561,0,0.032507447734527864,0.02953632781292407,0.0037789519064713195,83.64903638628394,182,1000,0.03779074007328288,0.04878704019995451,3,low
Jade Group 8113,0.9263500520812294,2,0.020480761226371033,0.04409311562493956,0.04354487954254691,91.9850237323929,4892,141523,0.06458086262086968,0.0,1,low
Pacific Corp 9443,0.6672806757700622,38,0.15297007979927682,0.13336141377917646,0.12469827929469214,48.71795733736154,684,61259,0.17935961386348218,0.22230912634969238,19,high
Metro Industries 8795,0.9129345691376819,1,0.014238494872000193,0.04810600725593385,0.0,85.14126627029336,1012,425082,0.025816191291385526,0.0500320668485755,3,low
Alpha Supplies 7446,0.8619807736108338,2,0.011364015730574604,0.024855840430405094,0.05066983308335426,78.61449074581161,1009,223833,0.0023506429547390656,0.03977916752778089,2,low
Global Ventures 1370,0.9718070470117671,5,0.01568027621087103,0.0,0.003062222106319073,100.0,4588,424943,0.02596023490640948,0.02909967617687266,2,low
Sapphire Materials 5082,0.9679164689181426,1,0.012448060717839271,0.046927997886011215,0.0338584437493833,96.73014567312698,4928,1919,0.053304920574496914,0.04600553731457568,1,low
Orion Manufacturing 6690,0.7619849045062845,15,0.10265145844751476,0.06448926026716065,0.03959277203055739,76.78179101253433,3742,39879,0.09667339114932284,0.05724788724270828,9,medium
Pinnacle Trading 7824,0.9510219810353358,3,0.0065073329535813495,0.036816932577812884,0.012489396149770899,93.20542262917081,255,417576,0.011633357792003994,0.048480869964758914,3,low
Nexus Supplies 9686,0.9122366868005988,3,0.00909569073540026,0.05434812187044928,0.05118142412167504,84.32546116936705,558,429431,0.006015270194745544,0.0,1,low
Omega Group 5104,0.8987214916709925,6,0.06576015801767068,0.08134535758502259,0.06328947981084547,68.91715095168882,1483,59937,0.17882468778564364,0.13102146025907702,9,medium
Onyx Trading 7508,0.6996190670217974,8,0.08549987215117516,0.07902055979900077,0.08533186060895524,69.03935302123475,2826,52253,0.1848963930017666,0.14918272123487275,8,medium
Amber Ventures 6449,0.8432503506001545,2,0.03049228456884175,0.031197943705809097,0.06391696435242994,81.72112281533542,1035,373867,0.05719201952473212,0.027205324081980304,3,low
Cobalt Distribution 5429,0.820525644856745,5,0.0990965269822169,0.08972032665247819,0.060316784984517216,56.18092880747736,268,136948,0.08543431904052552,0.12464514163466953,9,medium
Atlas Global 2908,0.931991770616556,5,0.017354071486500283,0.023321420645287815,0.05220108702928357,95.1846970425606,2937,39447,0.047176225708106034,0.04681943841332597,1,low
Pacific Enterprises 6878,0.8684098273459718,1,0.046387662230704146,0.0454305192640755,0.02354658093156472,78.09389616644818,1822,1000,0.08197242289383176,0.009940507563337673,1,low
Beta Networks 5452,0.5573611871560191,7,0.20648430937422826,0.18640853813308142,0.28075093362703213,33.376843907232185,968,29589,0.36466390087828526,0.09792161922821858,13,high
Nexus Industries 573,0.9704264626812845,2,0.008899597525724726,0.037080910382346004,0.025751249167005576,93.6922761504403,926,377816,0.02283286982578891,0.0037662097181240264,1,low
Stellar Systems 4944,0.8667219964331262,0,0.009555843875596555,0.0030792648253221214,0.032178335540144064,91.26697077032104,153,441515,0.0,0.016597480511948842,2,low
Mercury Technologies 1012,0.6782824608909421,14,0.2001686580832907,0.13290933194128018,0.306496791659935,62.819776678374126,1,30161,0.34967793167566075,0.1968285655416535,19,high
Pacific Logistics 9614,0.979966583264417,5,0.0010093071623379153,0.018248242762270498,0.03544245582757464,83.43953578140396,374,158237,0.06828583827714048,0.032032933700650676,1,low
Granite Systems 4822,0.5988209986397762,17,0.1030546156554151,0.1963229774029628,0.30568434797631705,57.83014877285439,1222,114140,0.30190595456244096,0.2285365293646645,4,high
Amber Industries 8008,0.9344286767715744,4,0.01557131534791225,0.023888151720800894,0.048576841525057035,82.77238094030395,1066,1000,0.08036489940024452,0.04392398052702127,1,low
Crest Enterprises 4743,0.9710915698986686,4,0.03298756345107565,0.036167098472516146,0.04062738018072071,95.21794404155992,2342,205769,0.051809061206995896,0.01696524640442211,1,low
Jade Global 1829,0.9512756667019,1,0.016335362545105776,0.03922038272435899,0.014029047100894972,91.59473310401525,2023,228405,0.04164757911239424,0.005367141422522462,3,low
Eagle Materials 5429,0.5174637828502769,12,0.1728956119675303,0.12536914457959125,0.1378984429931887,61.51035398315118,495,50443,0.19604333566575313,0.22614791338561327,15,high
Zenith Networks 1365,0.8685288142693527,8,0.07806463812396883,0.11367898939134796,0.10885814579434183,77.55064050609097,2460,152398,0.16182578517958432,0.1102721896031356,10,medium
Summit Group 783,0.8824618641240645,4,0.037235187523684064,0.04054240280016761,0.05622558924170771,88.2840358727375,1550,339518,0.06752026616984609,0.039307987240868016,1,low
Global Materials 3879,0.247136208558174,31,0.4740134444563703,0.18625975509338188,0.30185338294845054,29.511760167792175,144,7385,0.5188028992408023,0.4954262501923056,43,critical
Omega Corp 2093,0.5769261978870049,31,0.2157431791662418,0.1433445810537767,0.24277174849970504,34.72133384714531,2084,98360,0.33766102090827405,0.17054543534694888,9,high
Omega Technologies 3414,0.8577738762428575,2,0.019634937963473702,0.017295141697024993,0.03337400804667521,97.36718411268019,4519,97697,0.049420312475341295,0.0037086091334794153,2,low
Mercury Ventures 5000,0.8768360253585056,3,0.005785809437021594,0.0008703111216300558,0.050245552397274365,92.7928948221362,1928,165109,0.05713596696292241,0.031042047342091053,0,low
Saturn Group 4642,0.5942431088035164,17,0.1378356449325694,0.2178786010617334,0.17045754612816816,65.1329437053889,672,193654,0.1986972198027613,0.2964546584418008,9,high
Neptune Systems 6401,0.9756879439024485,4,0.04074970783702581,0.006448548304557176,0.02703212112540801,78.71013437582253,5000,444161,0.0006035741448168403,0.020098723797590718,1,low
Amber Systems 1053,0.9006775934515052,2,0.0,0.04329837173891241,0.056759420603072507,88.96788776773202,1015,214717,0.021321049327977744,0.0,2,low
Amber Ventures 9645,0.2101680768770709,54,0.3710309976085083,0.20553897663707937,0.2690099070996743,16.690216680218434,128,13885,0.47342955623418437,0.5385026734948002,41,critical
Vertex Group 6142,0.9012298519132471,4,0.09220731533924582,0.02041620930732971,0.08138629950638403,74.999862329467,2095,120973,0.065681222294415,0.14012940437979993,8,medium
Vertex Resources 488,0.9414040921322534,4,0.040213786165208244,0.010470444359382856,0.027747828928487657,91.99438418887651,3289,263734,0.0,0.03759740951376461,2,low
Vanguard Partners 8846,0.31863991862100494,40,0.30583015732269775,0.4400402002002239,0.45779302976425024,19.245406884838342,509,27065,0.5097526894757514,0.438996312348658,5,critical
Quantum Logistics 3505,0.5980434639485082,26,0.16953087364384703,0.10464291807260828,0.2573910716476313,60.61611965772345,1673,153582,0.13680440756577728,0.2484374221501067,9,high
Quantum Enterprises 4446,0.9418711979764612,2,0.032043251531698624,0.04602214760333998,0.036309983073127494,80.95708214673185,4743,265028,0.07158720363569156,0.044238123752992714,3,low
Nexus Manufacturing 6269,0.9858475695571562,5,0.03185018471739237,0.03744440324163415,0.017621965477292223,91.23323428443967,916,500000,0.012900225996367004,0.01693353447603724,0,low
Eagle Ventures 1886,0.7490544267187971,10,0.05386868452344824,0.10686390895272471,0.11471695711112673,72.08582008505304,2338,186207,0.1113482902630403,0.03946722625590223,4,medium
Delta Solutions 6950,0.8600375964793701,2,0.002178434053800549,0.0,0.04224497076197841,90.3875984807893,404,36377,0.0,0.0324496811357442,1,low
Neptune Solutions 4618,0.758541444527089,7,0.11450911795594644,0.0202730195495227,0.03013762417484138,80.28021766276373,434,341161,0.10101384268127138,0.13608762236905592,1,medium
Apex Networks 8326,0.9183017333393706,5,0.03444487545070495,0.014753496831557076,0.029307177873246094,89.5719462069374,4013,66497,0.049828908211724615,0.04048478163576366,1,low
Stellar Services 4627,0.7875365381118,10,0.10859124164204918,0.0610313255653805,0.09584608685066778,71.11873484096523,2457,147996,0.12097118990971019,0.0729759781354606,10,medium
Granite Networks 2476,0.7764911222345285,10,0.10750556404130346,0.07611835873054426,0.07382201855617658,81.93561069025563,3436,134305,0.07126578338632797,0.05892367249382769,6,medium
Saturn Technologies 300,0.6886829060259256,22,0.24043862666758886,0.2333549848798283,0.20953447181303525,43.975245662902154,1094,22835,0.3641766487010713,0.1181355914165043,19,high
Emerald Services 4620,0.23128712596273182,31,0.13930255989420548,0.5341721183589271,0.4411672811594878,26.530481722060312,113,76382,0.35020601656677136,0.2663823015459577,22,critical
Peak Group 2526,0.942373213138967,0,0.01812537410329193,0.029302775904672198,0.04266003510631127,88.57445230123353,3759,77490,0.05656789001648864,0.04900224413537391,2,low
Core Manufacturing 3668,0.8492281996897507,14,0.05221689558753546,0.11292290182933984,0.057788373059209516,63.31340055769777,3022,180974,0.17438761709517372,0.1189751880905731,10,medium
Orion Industries 5007,0.7865918532593928,13,0.0630644150699176,0.07501075643595037,0.062142827967941384,76.54934618374367,3069,306243,0.11809953873434713,0.08484758890308819,5,medium
Granite Partners 4128,0.8084424264308089,10,0.10270382117376328,0.051064726812220365,0.1015567580023013,85.52717937492174,757,39434,0.14370317747847097,0.10836181193801615,5,medium
Saturn Distribution 4939,0.7211258040859754,3,0.10803395258990138,0.0379164748686135,0.057889662311192025,58.81130009321534,1213,112124,0.05045563361876321,0.11804034056846763,12,medium
Delta Partners 3039,0.8072438056964596,6,0.10723394832001105,0.10958077591276857,0.10739014579466119,77.54531770295485,3091,285092,0.1652907133760578,0.10027175162557239,10,medium
Zenith Materials 6072,0.3773511594849708,30,0.4827072428279416,0.3628185588428404,0.43666669136587954,24.940189553939458,634,60314,0.4887458400696499,0.5290689077123308,23,critical
Summit Group 5167,0.8514927224860658,3,0.04271321729078141,0.011724157774671673,0.01643614378391828,99.42297300332439,3408,446315,0.046304666141257673,0.03114868536275333,3,low
Eagle Corp 5482,0.8390494907586962,4,0.033206432573915375,0.0050151863076824225,0.00574696907752688,90.95885967755528,2477,1000,0.039749713053813744,0.0064669201621276925,0,low
Orion Industries 6510,0.8413640986060955,14,0.06416728669658825,0.052182588389174424,0.0739385363513862,69.60142684243066,3263,132683,0.0664577436322312,0.042213392457872284,10,medium
Omega Components 7014,0.6835161591374964,5,0.02856666706348564,0.032180553091394906,0.13867437613266684,80.7556287912876,3258,213507,0.13103387623343887,0.0787575300535242,8,medium
Atlantic Global 9474,0.45231180193753573,35,0.20818147387214167,0.3404505714112362,0.31401632202609825,33.530592822549195,201,63274,0.6218572943590726,0.32148057004145664,35,critical
Pacific Distribution 1097,0.70895108808901,11,0.20617332075838687,0.20115981696665874,0.19777607157012803,47.08477630037993,1258,111390,0.3310410395133757,0.21396335225271287,12,high
Peak Systems 5726,0.9996315062933507,1,0.015457603449065367,0.028500121612617814,0.0351105918039279,88.71450169605995,3133,226044,0.05677937488367836,0.024994776350219544,1,low
Jade Components 2888,0.6122440543362562,6,0.1990445457768616,0.14399676090813288,0.20793825506652283,65.91663032525084,831,143229,0.3664316100638854,0.3186627411998934,6,high
Beta Industries 1746,0.5861628405248567,14,0.12821363968004468,0.19844536075598304,0.10427818049340819,63.72916599277735,920,193264,0.24574947477793518,0.20542786269697202,3,high
Omega Services 7831,0.8057745862347808,4,0.09269941333186033,0.05690687299601453,0.05300259446230864,84.3588530193164,473,143030,0.09421378501082438,0.021368209311535574,9,medium
Vertex Technologies 2215,0.6745493436620512,25,0.2202952811476955,0.2032720681921632,0.20024091621791335,51.67211198477179,1146,76671,0.2829106181650169,0.21745818450654714,4,high
Prime Systems 1121,0.7661712279475509,9,0.06945345826721776,0.0765908032897374,0.03761584091730731,66.81346836326487,3083,1000,0.1953451695783656,0.055919052725394,3,medium
Mercury Trading 4007,0.8786695815159009,11,0.1198231594130728,0.11135105514353191,0.08040076040008376,69.11376175356845,2517,219893,0.1918259560448866,0.08720339117553799,11,medium
Pulsar Group 9341,0.9717054373431612,4,0.016154461321167594,0.03298991480757638,0.05200785020148606,82.9394824574135,1724,479956,0.05415287328164202,0.021661072714656695,3,low
Sapphire Services 1389,0.542132871183964,26,0.20919736098463215,0.24003897893400786,0.14928968477924304,61.80355447881706,1159,17137,0.3542116562851754,0.20318272293220999,16,high
Atlas Enterprises 7817,0.9166649225301224,9,0.057050530936371566,0.04381883179135475,0.14798646540179206,72.4275954770855,61,286241,0.12794140604567272,0.11094384317269315,4,medium
Onyx Corp 6144,0.8114664480790018,6,0.04812280274260422,0.03769231463238055,0.12399366784404561,74.91664950069617,932,159068,0.15743987062692372,0.050218759797525075,6,medium
Phoenix Group 4023,0.8579111364579584,6,0.05875529163155154,0.08462879572839578,0.10040646013650208,81.89333455898691,216,308271,0.1779901460947383,0.09657883026681105,10,medium
Sapphire Supplies 3002,0.9669184611528718,1,0.02642728429859157,0.03847037840448174,0.057683851042461105,83.8958203791283,250,39831,0.00871786991689849,0.02142908866360897,0,low
Zenith Technologies 4765,0.8626007882840523,2,0.029500300194195958,0.022439714860049573,0.0,99.33640936010153,5000,75426,0.047085502637554635,0.0,2,low
Granite Group 7040,0.9122408013325494,1,0.03917507432763189,0.034500482027362334,0.019860263037225323,97.03281743826261,742,322373,0.016113402221749423,0.04031694724670549,3,low
Prime Trading 3780,0.7664765225001923,10,0.08659087327733482,0.06024169511280159,0.12684860227453737,75.67790794115254,696,103914,0.17632864018054786,0.09472748068119238,10,medium
Summit Resources 6894,0.8710536815403185,2,0.02472056286508872,0.005973804232537952,0.015456491338836982,96.19137677521312,1448,467999,0.029835615587329688,0.0,1,low
Metro Services 8781,0.9113272808575184,2,0.01272523943361736,0.05069109217808464,0.005049723116733237,100.0,4139,283559,0.03372499638700502,0.015275826703233063,1,low
Atlantic Global 612,1.0,2,0.04331670179387596,0.03734486457333121,0.04663281910311906,95.48430060087117,918,233653,0.05587359548837347,0.021038641169243727,1,low
Prime Global 6774,0.9264574698710687,3,0.01273906539113821,0.0040940646993718795,0.014654635503081333,97.10607028123201,1239,460836,0.021506442428288648,0.010050830368149629,2,low
Global Industries 6964,0.9143448419021556,7,0.09025239005951546,0.03890164092713811,0.07805526175035994,59.631867585272445,2959,155645,0.06802004588010283,0.08561398313031728,11,medium
Cobalt Materials 6041,0.9715869088923718,4,0.0,0.04565367073503593,0.05561083723244796,82.26145802454509,660,383630,0.018531812329441167,0.0,1,low
Granite Networks 9643,0.9460778415140294,4,0.029043752654277118,0.03150698596334419,0.03640206568600365,86.25873830942739,3039,221254,0.06565241821106524,0.018025626235702204,1,low
Summit Technologies 1226,0.9287825631673966,4,0.003516174694486894,0.01109920827090068,0.048875235840456194,92.79599378916348,1815,118540,0.04929184827538004,0.030778463405793318,1,low
Pinnacle Partners 2507,0.9167031722691612,1,0.04861128646583315,0.05209604143274054,0.0,85.8227161788864,763,166253,0.010698708142717268,0.029305801498434626,1,low
Titan Solutions 5068,0.4947554413616623,14,0.2321421762124348,0.18826106934479328,0.2806461569297446,58.27405442548398,1111,155057,0.28125864060009137,0.16958448604129095,27,high
Cobalt Supplies 6205,0.8555375477932146,8,0.09997765049575784,0.10940688068843321,0.04018550289364184,78.3613379489593,2697,283349,0.16942618922212607,0.04969697401031212,5,medium
Global Solutions 375,0.9898132417137722,0,0.04619321757515035,0.031440695108894245,0.02271787555613889,95.32769226286152,255,1000,0.07481081865349609,0.004434113496649445,1,low
Global Networks 5428,0.7081686467064506,5,0.06654815574284403,0.0732300324276353,0.05349333523669959,60.20767180128681,366,82834,0.1593841216244384,0.10623160060613936,5,medium
Eagle Manufacturing 2170,0.5134602490639708,43,0.4991210449443823,0.5006783112396237,0.3642616797490836,23.84631869193667,229,83116,0.6526405570095699,0.3550307904542147,25,critical
Quantum Enterprises 7260,0.7902273903147332,5,0.07115169480462485,0.09017511622440509,0.053107735044816085,78.04797921616596,3171,246702,0.07504985275229545,0.117059499362586,2,medium
Prime Enterprises 9846,0.9085191228788969,12,0.08725034552659737,0.05788653229901539,0.10400284268390635,68.71438462059872,2703,65805,0.08216799621996652,0.14475371428765335,7,medium
Metro Components 9267,0.7612895988921575,5,0.053183647790337685,0.08902610793872406,0.09380962138858093,64.16951602309726,3381,245191,0.20454272155243605,0.111947409379833,9,medium
Global Corp 8404,0.808252708833867,8,0.07830473660529563,0.07498482745657667,0.08951690238321494,70.61767049522797,2392,73041,0.1482686494747334,0.031923628355274396,9,medium
Amber Ventures 784,0.9114863794562095,4,0.03136765990097969,0.031764824647660575,0.004448550645933103,86.22700843474013,4431,125813,0.008768346690035346,0.025033316328852927,1,low
Omega Ventures 7214,0.7744661355072384,10,0.09664902991601068,0.061489438161441964,0.12068877004318065,59.517281392325565,1320,63319,0.119434449519497,0.12280207671779923,5,medium
Metro Materials 5445,0.9039316735783186,14,0.11768257829132911,0.09835877395412289,0.053836187530654535,78.90072107157386,2555,88516,0.17950909402269347,0.042792815448362095,6,medium
Metro Enterprises 3573,0.7632798663326724,5,0.04385882928601613,0.06890312117851605,0.08176698187543933,64.76763833252112,1650,206987,0.16463982846810293,0.05735244661700067,3,medium
Alpha Trading 4799,0.6105230519761822,30,0.10076332230932197,0.1137584954368344,0.21009297180608924,40.10126401457787,1,138012,0.3823533548312371,0.2831727746463215,18,high
Neptune Ventures 6731,0.9314637874062168,2,0.018521072956243716,0.01862431115145481,0.01266131597488769,86.02980623387481,3783,159544,0.07582886378020558,0.014205021217127183,0,low
Apex Materials 969,0.8626596167329825,1,0.00895295665294667,0.02614872916076578,0.007821552928415418,86.6122211095236,2927,225929,0.031192770601837585,0.040180608308553314,1,low
Stellar Supplies 7906,0.898908345543611,2,0.023250912280327232,0.03303312335879292,0.04138976284816648,97.5492098151693,3088,119582,0.04922447933568714,0.006152146030917851,2,low
Prime Networks 9319,0.7551968928197257,13,0.09149956965479035,0.035818884880216444,0.10511195741614994,66.73931158256045,2537,168302,0.12084096578724103,0.07245809673439065,7,medium
Alpha Trading 5697,0.5136858400886469,24,0.09403733134080149,0.2054739491376441,0.08225580490846035,60.283753338728594,110,53543,0.2487408255475984,0.2833338563350247,9,high
Quantum Partners 6842,0.719345485738274,9,0.09014736540744028,0.1039692381266036,0.0598081159970709,63.93914037959894,1,72402,0.09563642850531232,0.034693087315146184,5,medium
Global Supplies 3200,0.877805828955953,2,0.04029469646477363,0.05417416475477289,0.030017196318405902,83.03341403047791,2617,156661,0.00318472558346611,0.020891650392361696,0,low
Nexus Components 4698,0.7821268715223736,14,0.09512048120047142,0.10078733564572832,0.0594774447826574,77.51426332091864,691,62494,0.11456331095107519,0.11716145170166127,3,medium
Atlas Services 3854,0.8616781558047939,1,0.029406764430823715,0.027147321938135884,0.05176921780767831,100.0,3513,72698,0.04379110323375035,0.030281151243299144,1,low
Saturn Networks 8865,0.9143460583533207,3,0.010363252871763807,0.0,0.0020179111900210014,88.09817116349613,4352,123116,0.008540477305606314,0.029767738875033416,3,low
Falcon Technologies 3079,0.9314933049742367,3,0.0782136900642316,0.06981412510528714,0.12501909524148413,69.97139173159,379,5260,0.1213206565294108,0.1314129191133641,10,medium
Peak Systems 3725,0.5782997865753899,56,0.43029364117995256,0.37473447174446056,0.4000935838555673,24.38907759346527,753,60711,0.4442286981521105,0.35269663708552046,39,critical
Vertex Distribution 5494,0.9269434644095949,3,0.008289022151330153,0.02960771112195434,0.04372089653642539,100.0,2584,168125,0.03928938992940555,0.005914646962941607,0,low
Delta Resources 6300,0.9711803410050054,1,0.021119755272139152,0.033604850727758026,0.05850047008194175,85.67853210049847,1063,80612,0.006885027627467642,0.0324112443913567,1,low
Apex Manufacturing 3129,0.8900234465854081,2,0.04520172073932225,0.020197949129472405,0.0016832448755486644,89.48070980243045,3542,316857,0.07150358798553372,0.03414374072494716,1,low
Stellar Corp 2445,0.7712659063617459,9,0.05070045509355695,0.05587206672343645,0.0323482570972772,67.98489925559582,2341,144215,0.17203025450298118,0.11873253081196626,5,medium
Mercury Supplies 9074,0.8186822617615412,5,0.09095250277731706,0.08119610738062256,0.09571960382316001,61.40849335759746,1006,207983,0.12570394669973173,0.05543549308384168,1,medium
Apex Trading 5744,0.7951021709499718,12,0.04581120305556866,0.024883111676516096,0.11961751520563271,85.24353998107676,2666,152425,0.15803918055539234,0.10684008860734293,2,medium
Onyx Components 5559,0.8224941435738921,11,0.07715496965505025,0.10296342495800398,0.11114812489208187,77.35085752695295,2245,277528,0.19864265155947144,0.09457519869827158,4,medium
Saturn Supplies 6009,0.9125328760788217,1,0.04886957851972706,0.008047365509563375,0.006291090459174525,97.23819781219997,1222,462458,0.03990584128712209,0.008635785843222315,1,low
Peak Resources 5950,0.2556405458881084,23,0.40708661231901777,0.3544795381099838,0.35768876731079674,33.373331833178646,126,65447,0.5959305384569259,0.46520526939460205,8,critical
Nexus Technologies 8760,0.91634657349497,4,0.012966476065540775,0.017360283409106784,0.023956600976801995,77.75877346730806,3536,1000,0.04518395654969155,0.005283035418439283,2,low
Nova Networks 4342,0.8377691408840253,0,0.02863314150061622,0.05400846904750867,0.0232598403422857,82.99823012852741,2178,429844,0.05916913614660508,0.018856689617691255,1,low
Omega Solutions 9500,0.26082391473397804,28,0.2763681042567303,0.4069325068171079,0.3853634657338872,34.7834006618226,139,14460,0.49316192597940794,0.5553357449925463,20,critical
Phoenix Industries 8562,0.2316741496163192,54,0.48928666426548684,0.3290346469360044,0.25475219726376025,6.518477517716779,341,23755,0.3761675116209807,0.502491135649162,49,critical
Mercury Manufacturing 4148,0.29389802754995015,31,0.2897471225908441,0.4319137427968357,0.20775023976607845,24.202536704894076,659,60880,0.5011411834026566,0.33695306795515206,38,critical
Titan Global 2800,0.8089563418870028,15,0.06607326843819528,0.10086321651710138,0.12395086421054125,80.8700648057255,1301,214859,0.11933534124969254,0.05790139946749584,8,medium
Pinnacle Solutions 7624,0.8459734336541327,11,0.11966085998676655,0.049350290311496674,0.13603902740655946,78.6324549979719,2835,43786,0.07906210713863163,0.05770370554662223,8,medium
Metro Industries 6506,0.7591707523929316,4,0.0882423163979916,0.08593179073688365,0.1048859076502963,75.77616993256123,1732,287776,0.18232558390003006,0.13331744496744904,3,medium
Apex Services 7357,0.8947101855981058,4,0.014282000691750705,0.010512491499800087,0.014611598329814046,87.13303698605442,684,203770,0.0,0.04210285713394218,0,low
Prime Resources 2251,0.982314265828893,2,0.043884245533306464,0.02872103260995491,0.05939554380938236,96.72515318376685,1375,114986,0.061430003882108106,0.01590404893694443,1,low
Orion Partners 1398,0.985688616633905,3,0.0130280710512053,0.02812932673881961,0.02474854897068445,98.85948781771155,3154,128048,0.04638421549250536,0.01137482958175627,0,low
Atlantic Enterprises 4557,0.7232968125623513,7,0.07284609639313336,0.07964938849233266,0.1304137428839548,68.25106941340691,2638,139406,0.15688144858117836,0.10953280439013119,3,medium
Zenith Enterprises 7703,0.8981309974379967,3,0.012874121181663962,0.030002939098839127,0.03782614994519145,82.9539904572635,4159,63532,0.009682642377685239,0.003372896309851602,0,low
Alpha Components 7525,0.932556681308092,2,0.036504063244498244,0.026250707817864365,0.01828060218685191,82.62055835883584,808,361919,0.03363042524691224,0.046908793794346315,3,low
Cobalt Materials 6836,0.8767238076355783,2,0.0477255558741469,0.04144363859045873,0.05319785241067168,82.68013767147269,3258,230950,0.08618571247288584,0.03237142020515766,2,low
Quantum Resources 7421,0.9859480270795903,2,0.04511843390441256,0.03138180485255521,0.05290122858347404,83.23853899039312,2327,279588,0.040300197650696735,0.006010128559926152,2,low
Zenith Industries 1276,0.7236592291452422,7,0.08720890416882662,0.07555397956161868,0.10362456251965055,62.43630979563961,710,118718,0.09070591201115745,0.0792373484379865,5,medium
Neptune Components 482,0.5229079916706136,13,0.07764014146484723,0.24497010688263793,0.12455323935219417,55.842893790901435,1630,145672,0.18762124565901392,0.20648728009863318,7,high
